timestamp,lat,lon,hdop,fix_type,em_fog,rssi_300,rssi_315,rssi_434,rssi_446,rssi_815,rssi_868,rssi_915
69.90,,,,,21.0,-77.5,-84.5,-83.5,-83.5,-91.5,-91.5,-91.5
70.60,,,,,20.5,-79.0,-84.5,-83.0,-84.0,-91.5,-91.5,-91.5
71.30,,,,,19.5,-77.5,-91.5,-84.0,-84.0,-91.5,-91.5,-91.5
72.00,,,,,17.6,-81.0,-91.5,-81.5,-91.5,-91.5,-91.5,-91.5
72.70,,,,,21.5,-80.0,-78.5,-84.0,-84.0,-91.5,-91.5,-91.5
73.40,,,,,17.3,-81.5,-91.5,-82.0,-91.5,-91.5,-91.5,-91.5
74.10,,,,,19.9,-77.5,-82.5,-84.0,-91.5,-91.5,-91.5,-91.5
74.80,,,,,20.5,-79.0,-78.5,-84.0,-91.5,-91.5,-91.5,-91.5
75.50,,,,,19.1,-79.5,-91.5,-83.5,-83.5,-91.5,-91.5,-91.5
76.20,,,,,16.9,-81.5,-91.5,-83.5,-91.5,-91.5,-91.5,-91.5
76.90,,,,,20.3,-80.5,-84.5,-82.0,-84.0,-91.5,-91.5,-91.5
77.60,,,,,20.8,-79.0,-84.5,-84.5,-81.5,-91.5,-91.5,-91.5
78.30,,,,,21.3,-80.5,-78.5,-84.0,-84.5,-91.5,-91.5,-91.5
79.00,,,,,23.2,-75.5,-78.5,-82.5,-84.0,-91.5,-91.5,-91.5
79.70,,,,,17.6,-79.0,-91.5,-84.0,-91.5,-91.5,-91.5,-91.5
80.40,,,,,22.7,-77.5,-78.5,-82.5,-83.5,-91.5,-91.5,-91.5
81.10,,,,,19.8,-81.5,-78.5,-84.0,-91.5,-91.5,-91.5,-91.5
81.80,,,,,20.5,-81.0,-78.5,-82.0,-91.5,-91.5,-91.5,-91.5
82.50,,,,,20.3,-80.0,-78.5,-84.0,-91.5,-91.5,-91.5,-91.5
83.20,,,,,21.7,-81.0,-78.5,-82.0,-84.0,-91.5,-91.5,-91.5
83.90,,,,,19.9,-76.5,-84.5,-83.5,-91.5,-91.5,-91.5,-91.5
84.60,,,,,22.0,-78.5,-78.5,-79.0,-91.5,-91.5,-91.5,-91.5
85.30,,,,,21.6,-80.0,-78.5,-83.5,-84.0,-91.5,-91.5,-91.5
86.00,,,,,21.5,-76.0,-78.5,-84.0,-91.5,-91.5,-91.5,-91.5
86.70,,,,,21.9,-81.0,-78.5,-81.0,-84.5,-91.5,-91.5,-91.5
87.40,,,,,19.8,-81.0,-84.5,-84.0,-83.5,-91.5,-91.5,-91.5
88.10,,,,,22.9,-73.5,-78.5,-81.5,-91.5,-91.5,-91.5,-91.5
88.80,,,,,20.3,-77.5,-91.5,-83.5,-81.5,-91.5,-91.5,-91.5
89.50,,,,,19.2,-79.0,-91.5,-84.0,-83.5,-91.5,-91.5,-91.5
90.20,,,,,21.2,-73.0,-91.5,-83.5,-84.0,-91.5,-91.5,-91.5
90.90,,,,,19.1,-81.0,-91.5,-82.0,-83.5,-91.5,-91.5,-91.5
91.60,,,,,21.5,-81.5,-77.5,-84.0,-84.5,-90.5,-91.5,-91.5
92.30,,,,,21.6,-77.5,-84.5,-81.0,-83.5,-91.5,-91.5,-91.5
93.00,,,,,20.2,-81.5,-84.5,-82.0,-83.5,-91.5,-91.5,-91.5
93.70,,,,,20.2,-79.5,-84.5,-83.5,-84.0,-91.5,-91.5,-91.5
94.40,,,,,23.8,-76.5,-76.5,-81.5,-83.5,-91.5,-91.5,-91.5
95.10,,,,,21.8,-72.5,-91.5,-82.5,-83.5,-91.5,-91.5,-91.5
95.80,,,,,22.4,-77.5,-78.5,-83.5,-84.0,-91.5,-91.5,-91.5
96.50,,,,,20.0,-81.5,-79.5,-82.5,-91.5,-90.5,-91.5,-91.5
97.20,,,,,22.8,-76.5,-78.5,-83.0,-84.0,-91.5,-91.5,-91.5
97.90,,,,,19.8,-81.0,-84.5,-83.5,-84.0,-91.5,-91.5,-91.5
98.60,,,,,19.2,-78.5,-91.5,-84.0,-84.0,-91.5,-91.5,-91.5
99.30,,,,,19.9,-81.0,-78.5,-84.5,-91.5,-91.5,-91.5,-91.5
100.00,,,,,22.2,-74.5,-84.5,-82.5,-83.5,-91.5,-91.5,-91.5
100.70,,,,,20.9,-73.0,-91.5,-84.5,-84.5,-91.5,-91.5,-91.5
101.40,,,,,20.9,-79.5,-78.5,-82.0,-91.5,-91.5,-91.5,-91.5
102.10,,,,,20.6,-78.5,-78.5,-84.5,-91.5,-91.5,-91.5,-91.5
102.80,,,,,21.6,-81.5,-78.5,-82.0,-84.0,-91.5,-91.5,-91.5
103.50,,,,,18.8,-75.5,-91.5,-84.0,-91.5,-91.5,-91.5,-91.5
104.20,,,,,22.1,-79.0,-78.5,-82.5,-84.0,-91.5,-91.5,-91.5
104.90,,,,,22.3,-79.5,-78.5,-82.5,-82.5,-91.5,-91.5,-91.5
105.60,,,,,21.9,-81.0,-78.5,-81.0,-84.5,-91.5,-91.5,-91.5
106.30,,,,,18.7,-79.5,-91.5,-84.0,-84.5,-91.5,-91.5,-91.5
107.00,,,,,19.8,-77.5,-91.5,-83.5,-83.5,-91.5,-91.5,-91.5
107.70,,,,,20.2,-78.0,-91.5,-82.0,-82.5,-91.5,-91.5,-91.5
108.40,,,,,22.3,-80.5,-78.5,-83.5,-80.5,-91.5,-91.5,-91.5
109.10,,,,,19.1,-81.5,-91.5,-81.0,-84.0,-91.5,-91.5,-91.5
109.80,,,,,21.1,-81.0,-78.5,-84.5,-84.5,-91.5,-91.5,-91.5
110.50,,,,,21.1,-74.5,-91.5,-81.5,-84.5,-91.5,-91.5,-91.5
111.20,,,,,20.9,-81.0,-78.5,-82.5,-91.5,-87.5,-91.5,-91.5
111.90,,,,,20.3,-79.5,-91.5,-82.0,-81.5,-89.5,-91.5,-91.5
112.60,,,,,19.8,-81.0,-84.5,-84.0,-83.5,-91.5,-91.5,-91.5
113.30,,,,,20.5,-80.0,-91.5,-82.0,-84.5,-84.0,-91.5,-91.5
114.00,,,,,22.0,-81.5,-84.5,-78.5,-81.0,-89.5,-91.5,-91.5
114.70,,,,,20.6,-79.5,-78.5,-83.5,-91.5,-90.5,-91.5,-91.5
115.40,,,,,23.1,-79.5,-78.5,-79.5,-84.0,-89.0,-91.5,-91.5
116.10,,,,,22.6,-79.0,-78.5,-81.5,-84.0,-89.5,-91.5,-91.5
116.80,,,,,19.0,-79.5,-91.5,-84.5,-84.0,-89.5,-91.5,-91.5
117.50,,,,,22.8,-79.5,-78.5,-82.0,-81.5,-90.5,-91.5,-91.5
118.20,,,,,19.5,-78.0,-91.5,-84.0,-83.5,-91.5,-91.5,-91.5
118.90,,,,,20.7,-81.0,-78.5,-82.0,-91.5,-90.0,-91.5,-91.5
119.60,,,,,21.0,-78.5,-84.5,-83.5,-83.5,-89.0,-91.5,-91.5
120.30,,,,,22.3,-73.0,-91.5,-82.0,-81.5,-90.0,-91.5,-91.5
121.00,,,,,19.4,-79.5,-82.5,-83.5,-91.5,-91.5,-91.5,-91.5
121.70,,,,,18.3,-79.0,-91.5,-81.5,-91.5,-91.5,-91.5,-91.5
122.40,,,,,18.7,-81.0,-91.5,-82.5,-84.5,-91.5,-91.5,-91.5
123.10,,,,,23.8,-77.5,-76.5,-79.5,-84.5,-91.5,-91.5,-91.5
123.80,,,,,17.8,-81.0,-91.5,-81.0,-91.5,-91.5,-91.5,-91.5
124.50,,,,,21.9,-79.5,-84.5,-79.5,-81.5,-91.5,-91.5,-91.5
125.20,,,,,22.1,-77.5,-78.5,-79.5,-91.5,-91.5,-91.5,-91.5
125.90,,,,,18.8,-81.0,-91.5,-82.0,-84.5,-91.5,-91.5,-91.5
126.60,,,,,25.9,-74.5,-76.5,-81.5,-84.0,-81.0,-91.5,-91.5
127.30,,,,,20.4,-79.5,-91.5,-81.5,-81.5,-90.0,-91.5,-91.5
128.00,,,,,20.9,-79.0,-84.5,-83.5,-91.5,-82.0,-91.5,-91.5
128.70,,,,,19.1,-81.0,-84.5,-84.0,-91.5,-86.5,-91.5,-91.5
129.40,,,,,23.2,-74.5,-78.5,-84.0,-84.0,-91.5,-91.5,-91.5
130.10,,,,,19.6,-77.5,-91.5,-83.5,-84.0,-91.5,-91.5,-91.5
130.80,,,,,20.4,-80.0,-78.5,-83.5,-91.5,-91.5,-91.5,-91.5
131.50,,,,,19.1,-80.0,-91.5,-82.5,-84.0,-91.5,-91.5,-91.5
132.20,,,,,19.2,-79.5,-84.5,-82.5,-91.5,-91.0,-91.5,-91.5
132.90,,,,,19.8,-78.5,-84.5,-84.0,-91.5,-87.0,-91.5,-91.5
133.60,,,,,20.0,-80.5,-84.5,-84.0,-84.0,-90.5,-91.5,-91.5
134.30,,,,,19.2,-80.0,-91.5,-82.0,-84.0,-91.5,-91.5,-91.5
135.00,,,,,22.1,-80.0,-78.5,-83.5,-84.0,-88.0,-91.5,-91.5
