# Calibrated: YES (CRC: 0xF1BE66C2)
# Band Floors (dBm): 300:-82.5, 315:-91.5, 434:-91.5, 446:-91.5, 815:-91.5, 868:-91.5, 915:-91.5
timestamp,lat,lon,hdop,fix_type,em_fog,rssi_300,rssi_315,r0.00,,,,,13.1,-74.0,-79.0,-81.5,-81.5,-91.5,-91.5,-92.0
20.50,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
20.60,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
20.70,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
20.80,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
20.90,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
21.00,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
21.10,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
21.20,,,,,15.1,-77.0,-78.5,-77.5,-77.5,-91.5,-91.5,-91.5
21.30,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
21.40,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
21.50,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
21.60,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
21.70,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
21.80,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
21.90,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
22.00,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
22.10,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
22.20,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
22.30,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
22.40,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
22.50,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
22.60,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
22.70,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
22.80,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
22.90,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
23.00,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
23.10,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
23.20,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
23.30,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
23.40,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
23.50,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
23.60,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
23.70,,,,,14.0,-77.0,-78.5,-81.0,-77.5,-91.5,-91.5,-91.5
