timestamp,lat,lon,alt,hdop,vdop,wdop,sats,fix,fix_type,speed_kts,course_deg,gsr_raw
2026-07-07T15:44:47Z,51.554226,-0.070441,28.5,1.2,1.7,99.9,9,1,3,2.59,263.0,4183.1
2026-07-07T15:44:47Z,,,,,,,,,,,,4178.5
2026-07-07T15:44:48Z,,,,,,,,,,,,4173.0
2026-07-07T15:44:48Z,,,,,,,,,,,,4165.9
2026-07-07T15:44:48Z,,,,,,,,,,,,4155.8
2026-07-07T15:44:48Z,51.554226,-0.070451,28.6,1.2,1.7,99.9,9,1,3,2.84,261.1,4142.9
2026-07-07T15:44:48Z,,,,,,,,,,,,4128.2
2026-07-07T15:44:48Z,,,,,,,,,,,,4114.3
2026-07-07T15:44:48Z,,,,,,,,,,,,4101.3
2026-07-07T15:44:48Z,,,,,,,,,,,,4085.9
2026-07-07T15:44:48Z,51.554222,-0.070461,28.8,1.2,1.7,99.9,9,1,3,2.97,261.7,4071.3
2026-07-07T15:44:48Z,,,,,,,,,,,,4057.4
2026-07-07T15:44:49Z,,,,,,,,,,,,4045.6
2026-07-07T15:44:49Z,,,,,,,,,,,,4037.2
2026-07-07T15:44:49Z,,,,,,,,,,,,4031.4
2026-07-07T15:44:49Z,51.554218,-0.070471,29.0,1.2,1.7,99.9,9,1,3,3.01,259.7,4027.4
2026-07-07T15:44:49Z,,,,,,,,,,,,4026.6
2026-07-07T15:44:49Z,,,,,,,,,,,,4028.5
2026-07-07T15:44:49Z,,,,,,,,,,,,4032.1
2026-07-07T15:44:49Z,,,,,,,,,,,,4035.9
2026-07-07T15:44:49Z,51.554218,-0.070482,29.5,1.2,1.7,99.9,9,1,3,2.97,265.5,4038.4
2026-07-07T15:44:49Z,,,,,,,,,,,,4039.2
2026-07-07T15:44:49Z,,,,,,,,,,,,4038.6
2026-07-07T15:44:50Z,,,,,,,,,,,,4038.7
2026-07-07T15:44:50Z,,,,,,,,,,,,4038.2
2026-07-07T15:44:50Z,51.554218,-0.070492,30.0,1.2,1.7,99.9,9,1,3,2.70,263.7,4035.7
2026-07-07T15:44:50Z,,,,,,,,,,,,4031.9
2026-07-07T15:44:50Z,,,,,,,,,,,,4026.7
2026-07-07T15:44:50Z,,,,,,,,,,,,4021.7
2026-07-07T15:44:50Z,,,,,,,,,,,,4016.3
2026-07-07T15:44:50Z,51.554214,-0.070502,30.3,1.2,1.7,99.9,9,1,3,2.92,271.4,4009.1
2026-07-07T15:44:50Z,,,,,,,,,,,,4001.0
2026-07-07T15:44:51Z,,,,,,,,,,,,3993.2
2026-07-07T15:44:51Z,,,,,,,,,,,,3984.3
2026-07-07T15:44:51Z,,,,,,,,,,,,3976.2
2026-07-07T15:44:51Z,51.554214,-0.070511,30.5,1.2,1.7,99.9,9,1,3,2.74,275.5,3967.3
2026-07-07T15:44:51Z,,,,,,,,,,,,3957.6
2026-07-07T15:44:51Z,,,,,,,,,,,,3948.6
2026-07-07T15:44:51Z,,,,,,,,,,,,3940.7
2026-07-07T15:44:51Z,,,,,,,,,,,,3934.0
2026-07-07T15:44:51Z,51.554214,-0.070520,30.8,1.2,1.7,99.9,9,1,3,2.91,272.0,3927.9
2026-07-07T15:44:51Z,,,,,,,,,,,,3922.0
2026-07-07T15:44:52Z,,,,,,,,,,,,3917.0
2026-07-07T15:44:52Z,,,,,,,,,,,,3912.7
2026-07-07T15:44:52Z,,,,,,,,,,,,3911.6
2026-07-07T15:44:52Z,51.554211,-0.070530,31.0,1.2,1.7,99.9,9,1,3,2.67,271.6,3911.6
2026-07-07T15:44:52Z,,,,,,,,,,,,3910.5
2026-07-07T15:44:52Z,,,,,,,,,,,,3910.0
2026-07-07T15:44:52Z,,,,,,,,,,,,3909.8
2026-07-07T15:44:52Z,,,,,,,,,,,,3909.4
2026-07-07T15:44:52Z,51.554211,-0.070539,31.2,1.2,1.7,99.9,9,1,3,2.82,268.8,3909.6
2026-07-07T15:44:52Z,,,,,,,,,,,,3908.8
2026-07-07T15:44:53Z,,,,,,,,,,,,3908.6
2026-07-07T15:44:53Z,,,,,,,,,,,,3911.1
2026-07-07T15:44:53Z,,,,,,,,,,,,3916.2
2026-07-07T15:44:53Z,51.554211,-0.070549,31.5,1.2,1.7,99.9,9,1,3,2.58,271.4,3924.3
2026-07-07T15:44:53Z,,,,,,,,,,,,3936.7
2026-07-07T15:44:53Z,,,,,,,,,,,,3951.2
2026-07-07T15:44:53Z,,,,,,,,,,,,3967.1
2026-07-07T15:44:53Z,,,,,,,,,,,,3985.6
2026-07-07T15:44:53Z,51.554211,-0.070558,31.9,1.2,1.7,99.9,9,1,3,2.65,272.0,4006.6
2026-07-07T15:44:53Z,,,,,,,,,,,,4027.9
2026-07-07T15:44:54Z,,,,,,,,,,,,4044.8
2026-07-07T15:44:54Z,,,,,,,,,,,,4060.8
2026-07-07T15:44:54Z,,,,,,,,,,,,4075.6
2026-07-07T15:44:54Z,51.554211,-0.070568,32.4,1.2,1.7,99.9,9,1,3,2.47,269.1,4090.3
2026-07-07T15:44:54Z,,,,,,,,,,,,4104.2
2026-07-07T15:44:54Z,,,,,,,,,,,,4113.5
2026-07-07T15:44:54Z,,,,,,,,,,,,4119.1
2026-07-07T15:44:54Z,,,,,,,,,,,,4122.7
2026-07-07T15:44:54Z,51.554207,-0.070577,32.6,1.2,1.7,99.9,9,1,3,2.29,269.3,4127.8
2026-07-07T15:44:54Z,,,,,,,,,,,,4134.7
2026-07-07T15:44:55Z,,,,,,,,,,,,4139.9
2026-07-07T15:44:55Z,,,,,,,,,,,,4145.7
2026-07-07T15:44:55Z,,,,,,,,,,,,4152.1
2026-07-07T15:44:55Z,51.554207,-0.070586,33.2,1.2,1.7,99.9,9,1,3,2.32,269.9,4161.1
2026-07-07T15:44:55Z,,,,,,,,,,,,4173.9
2026-07-07T15:44:55Z,,,,,,,,,,,,4185.2
2026-07-07T15:44:55Z,,,,,,,,,,,,4194.4
2026-07-07T15:44:55Z,,,,,,,,,,,,4201.8
2026-07-07T15:44:55Z,51.554207,-0.070596,33.6,1.2,1.7,99.9,9,1,3,2.43,266.9,4211.2
2026-07-07T15:44:55Z,,,,,,,,,,,,4224.5
2026-07-07T15:44:56Z,,,,,,,,,,,,4234.5
2026-07-07T15:44:56Z,,,,,,,,,,,,4242.8
2026-07-07T15:44:56Z,,,,,,,,,,,,4248.7
2026-07-07T15:44:56Z,51.554207,-0.070605,33.7,1.2,1.7,99.9,9,1,3,2.37,269.4,4254.9
2026-07-07T15:44:56Z,,,,,,,,,,,,4265.9
2026-07-07T15:44:56Z,,,,,,,,,,,,4278.6
2026-07-07T15:44:56Z,,,,,,,,,,,,4288.3
2026-07-07T15:44:56Z,,,,,,,,,,,,4295.5
2026-07-07T15:44:56Z,51.554207,-0.070616,33.8,1.2,1.7,99.9,9,1,3,2.74,274.7,4302.9
2026-07-07T15:44:56Z,,,,,,,,,,,,4315.0
2026-07-07T15:44:57Z,,,,,,,,,,,,4327.3
2026-07-07T15:44:57Z,,,,,,,,,,,,4336.5
2026-07-07T15:44:57Z,,,,,,,,,,,,4339.3
2026-07-07T15:44:57Z,51.554207,-0.070627,33.6,1.2,1.7,99.9,9,1,3,2.97,278.6,4337.5
2026-07-07T15:44:57Z,,,,,,,,,,,,4336.8
2026-07-07T15:44:57Z,,,,,,,,,,,,4336.4
2026-07-07T15:44:57Z,,,,,,,,,,,,4331.8
2026-07-07T15:44:57Z,,,,,,,,,,,,4323.1
2026-07-07T15:44:57Z,51.554207,-0.070638,33.1,1.2,1.7,99.9,9,1,3,2.76,274.7,4315.1
2026-07-07T15:44:57Z,,,,,,,,,,,,4310.8
2026-07-07T15:44:58Z,,,,,,,,,,,,4310.6
2026-07-07T15:44:58Z,,,,,,,,,,,,4310.9
2026-07-07T15:44:58Z,,,,,,,,,,,,4310.9
2026-07-07T15:44:58Z,51.554207,-0.070650,33.6,1.2,1.7,99.9,9,1,3,2.88,278.3,4309.8
2026-07-07T15:44:58Z,,,,,,,,,,,,4308.1
2026-07-07T15:44:58Z,,,,,,,,,,,,4308.7
2026-07-07T15:44:58Z,,,,,,,,,,,,4307.0
2026-07-07T15:44:58Z,,,,,,,,,,,,4300.5
2026-07-07T15:44:58Z,51.554207,-0.070661,33.6,1.2,1.7,99.9,9,1,3,3.07,274.0,4291.3
2026-07-07T15:44:58Z,,,,,,,,,,,,4279.2
2026-07-07T15:44:59Z,,,,,,,,,,,,4268.9
2026-07-07T15:44:59Z,,,,,,,,,,,,4257.4
2026-07-07T15:44:59Z,,,,,,,,,,,,4243.1
2026-07-07T15:44:59Z,51.554211,-0.070673,33.6,1.2,1.7,99.9,9,1,3,2.85,271.7,4226.9
2026-07-07T15:44:59Z,,,,,,,,,,,,4209.6
2026-07-07T15:44:59Z,,,,,,,,,,,,4193.4
2026-07-07T15:44:59Z,,,,,,,,,,,,4178.2
2026-07-07T15:44:59Z,,,,,,,,,,,,4161.4
2026-07-07T15:44:59Z,51.554207,-0.070684,33.5,1.2,1.7,99.9,9,1,3,2.85,267.8,4146.7
2026-07-07T15:44:59Z,,,,,,,,,,,,4132.9
2026-07-07T15:45:00Z,,,,,,,,,,,,4123.9
2026-07-07T15:45:00Z,,,,,,,,,,,,4120.5
2026-07-07T15:45:00Z,,,,,,,,,,,,4121.7
2026-07-07T15:45:00Z,51.554211,-0.070695,33.3,1.2,1.7,99.9,9,1,3,2.81,279.5,4125.5
2026-07-07T15:45:00Z,,,,,,,,,,,,4131.2
2026-07-07T15:45:00Z,,,,,,,,,,,,4138.6
2026-07-07T15:45:00Z,,,,,,,,,,,,4146.8
2026-07-07T15:45:00Z,,,,,,,,,,,,4154.5
2026-07-07T15:45:00Z,51.554207,-0.070704,33.2,1.0,1.7,99.9,10,1,3,2.89,277.4,4158.7
2026-07-07T15:45:00Z,,,,,,,,,,,,4158.7
2026-07-07T15:45:01Z,,,,,,,,,,,,4157.2
2026-07-07T15:45:01Z,,,,,,,,,,,,4155.2
2026-07-07T15:45:01Z,,,,,,,,,,,,4152.5
2026-07-07T15:45:01Z,51.554207,-0.070715,33.4,1.0,1.7,99.9,10,1,3,3.21,276.7,4147.0
2026-07-07T15:45:01Z,,,,,,,,,,,,4139.5
2026-07-07T15:45:01Z,,,,,,,,,,,,4130.4
2026-07-07T15:45:01Z,,,,,,,,,,,,4120.8
2026-07-07T15:45:01Z,,,,,,,,,,,,4111.7
2026-07-07T15:45:01Z,51.554207,-0.070726,33.6,1.0,1.7,99.9,10,1,3,2.98,277.9,4102.4
2026-07-07T15:45:01Z,,,,,,,,,,,,4091.0
2026-07-07T15:45:02Z,,,,,,,,,,,,4080.8
2026-07-07T15:45:02Z,,,,,,,,,,,,4071.0
2026-07-07T15:45:02Z,,,,,,,,,,,,4062.8
2026-07-07T15:45:02Z,51.554207,-0.070736,33.5,1.0,1.7,99.9,10,1,3,3.22,280.3,4054.5
2026-07-07T15:45:02Z,,,,,,,,,,,,4046.0
2026-07-07T15:45:02Z,,,,,,,,,,,,4038.6
2026-07-07T15:45:02Z,,,,,,,,,,,,4032.3
2026-07-07T15:45:02Z,,,,,,,,,,,,4026.6
2026-07-07T15:45:02Z,51.554207,-0.070746,33.3,1.0,1.7,99.9,10,1,3,2.49,281.2,4021.8
2026-07-07T15:45:02Z,,,,,,,,,,,,4015.8
2026-07-07T15:45:03Z,,,,,,,,,,,,4010.2
2026-07-07T15:45:03Z,,,,,,,,,,,,4005.1
2026-07-07T15:45:03Z,,,,,,,,,,,,4001.6
2026-07-07T15:45:03Z,51.554207,-0.070755,33.3,1.0,1.7,99.9,10,1,3,2.86,279.2,3999.5
2026-07-07T15:45:03Z,,,,,,,,,,,,3999.1
2026-07-07T15:45:03Z,,,,,,,,,,,,4001.3
2026-07-07T15:45:03Z,,,,,,,,,,,,4006.5
2026-07-07T15:45:03Z,,,,,,,,,,,,4016.5
2026-07-07T15:45:03Z,51.554203,-0.070764,33.2,1.0,1.7,99.9,10,1,3,2.37,274.6,4029.2
2026-07-07T15:45:03Z,,,,,,,,,,,,4044.5
2026-07-07T15:45:04Z,,,,,,,,,,,,4057.5
2026-07-07T15:45:04Z,,,,,,,,,,,,4071.0
2026-07-07T15:45:04Z,,,,,,,,,,,,4082.9
2026-07-07T15:45:04Z,51.554203,-0.070773,33.1,1.0,1.7,99.9,10,1,3,2.67,273.2,4094.2
2026-07-07T15:45:04Z,,,,,,,,,,,,4105.7
2026-07-07T15:45:04Z,,,,,,,,,,,,4116.1
2026-07-07T15:45:04Z,,,,,,,,,,,,4125.6
2026-07-07T15:45:04Z,,,,,,,,,,,,4136.5
2026-07-07T15:45:04Z,51.554203,-0.070781,32.9,1.0,1.7,99.9,10,1,3,2.12,276.1,4149.6
2026-07-07T15:45:04Z,,,,,,,,,,,,4161.8
2026-07-07T15:45:05Z,,,,,,,,,,,,4167.6
2026-07-07T15:45:05Z,,,,,,,,,,,,4169.0
2026-07-07T15:45:05Z,,,,,,,,,,,,4168.7
2026-07-07T15:45:05Z,51.554203,-0.070790,32.8,1.0,1.7,99.9,10,1,3,2.45,271.1,4168.0
2026-07-07T15:45:05Z,,,,,,,,,,,,4166.0
2026-07-07T15:45:05Z,,,,,,,,,,,,4162.1
2026-07-07T15:45:05Z,,,,,,,,,,,,4154.3
2026-07-07T15:45:05Z,,,,,,,,,,,,4144.7
2026-07-07T15:45:05Z,51.554203,-0.070800,32.8,1.0,1.7,99.9,10,1,3,2.48,268.0,4138.0
2026-07-07T15:45:05Z,,,,,,,,,,,,4132.8
2026-07-07T15:45:06Z,,,,,,,,,,,,4127.1
2026-07-07T15:45:06Z,,,,,,,,,,,,4118.6
2026-07-07T15:45:06Z,,,,,,,,,,,,4109.8
2026-07-07T15:45:06Z,51.554203,-0.070810,32.5,1.0,1.7,99.9,10,1,3,2.67,267.4,4101.5
2026-07-07T15:45:06Z,,,,,,,,,,,,4094.5
2026-07-07T15:45:06Z,,,,,,,,,,,,4090.6
2026-07-07T15:45:06Z,,,,,,,,,,,,4088.3
2026-07-07T15:45:06Z,,,,,,,,,,,,4087.6
2026-07-07T15:45:06Z,51.554199,-0.070821,32.4,1.0,1.7,99.9,10,1,3,2.56,265.6,4090.8
2026-07-07T15:45:06Z,,,,,,,,,,,,4097.7
2026-07-07T15:45:07Z,,,,,,,,,,,,4105.1
2026-07-07T15:45:07Z,,,,,,,,,,,,4112.7
2026-07-07T15:45:07Z,,,,,,,,,,,,4116.5
2026-07-07T15:45:07Z,51.554199,-0.070831,32.2,1.0,1.7,99.9,10,1,3,2.82,265.9,4118.1
2026-07-07T15:45:07Z,,,,,,,,,,,,4120.1
2026-07-07T15:45:07Z,,,,,,,,,,,,4121.7
2026-07-07T15:45:07Z,,,,,,,,,,,,4121.4
2026-07-07T15:45:07Z,,,,,,,,,,,,4119.4
2026-07-07T15:45:07Z,51.554199,-0.070841,32.0,1.0,1.7,99.9,10,1,3,2.62,271.2,4116.8
2026-07-07T15:45:07Z,,,,,,,,,,,,4115.1
2026-07-07T15:45:08Z,,,,,,,,,,,,4113.6
2026-07-07T15:45:08Z,,,,,,,,,,,,4112.1
2026-07-07T15:45:08Z,,,,,,,,,,,,4109.2
2026-07-07T15:45:08Z,51.554199,-0.070852,31.9,1.0,1.7,99.9,10,1,3,2.70,266.6,4104.5
2026-07-07T15:45:08Z,,,,,,,,,,,,4101.4
2026-07-07T15:45:08Z,,,,,,,,,,,,4099.4
2026-07-07T15:45:08Z,,,,,,,,,,,,4097.7
2026-07-07T15:45:08Z,,,,,,,,,,,,4095.4
2026-07-07T15:45:08Z,51.554199,-0.070862,31.7,1.0,1.7,99.9,10,1,3,2.51,282.2,4091.5
2026-07-07T15:45:08Z,,,,,,,,,,,,4087.0
2026-07-07T15:45:09Z,,,,,,,,,,,,4082.8
2026-07-07T15:45:09Z,,,,,,,,,,,,4078.6
2026-07-07T15:45:09Z,,,,,,,,,,,,4073.7
2026-07-07T15:45:09Z,51.554195,-0.070872,31.5,1.0,1.7,99.9,10,1,3,2.98,275.9,4066.9
2026-07-07T15:45:09Z,,,,,,,,,,,,4059.9
2026-07-07T15:45:09Z,,,,,,,,,,,,4053.9
2026-07-07T15:45:09Z,,,,,,,,,,,,4049.4
2026-07-07T15:45:09Z,,,,,,,,,,,,4044.0
2026-07-07T15:45:09Z,51.554195,-0.070882,30.4,1.0,1.7,99.9,10,1,3,2.76,271.0,4037.9
2026-07-07T15:45:09Z,,,,,,,,,,,,4031.5
2026-07-07T15:45:10Z,,,,,,,,,,,,4026.7
2026-07-07T15:45:10Z,,,,,,,,,,,,4023.5
2026-07-07T15:45:10Z,,,,,,,,,,,,4020.2
2026-07-07T15:45:10Z,51.554195,-0.070892,30.1,1.0,1.7,99.9,10,1,3,2.65,272.5,4015.7
2026-07-07T15:45:10Z,,,,,,,,,,,,4010.9
2026-07-07T15:45:10Z,,,,,,,,,,,,4007.0
2026-07-07T15:45:10Z,,,,,,,,,,,,4003.6
2026-07-07T15:45:10Z,,,,,,,,,,,,4001.2
2026-07-07T15:45:10Z,51.554195,-0.070903,30.0,1.0,1.7,99.9,10,1,3,2.78,271.8,3997.6
2026-07-07T15:45:10Z,,,,,,,,,,,,3992.2
2026-07-07T15:45:11Z,,,,,,,,,,,,3987.1
2026-07-07T15:45:11Z,,,,,,,,,,,,3981.9
2026-07-07T15:45:11Z,,,,,,,,,,,,3977.0
2026-07-07T15:45:11Z,51.554195,-0.070914,29.8,1.0,1.7,99.9,10,1,3,2.80,267.0,3971.2
2026-07-07T15:45:11Z,,,,,,,,,,,,3964.7
2026-07-07T15:45:11Z,,,,,,,,,,,,3959.4
2026-07-07T15:45:11Z,,,,,,,,,,,,3954.4
2026-07-07T15:45:11Z,,,,,,,,,,,,3950.4
2026-07-07T15:45:11Z,51.554192,-0.070925,29.7,1.0,1.7,99.9,10,1,3,2.68,258.0,3948.2
2026-07-07T15:45:11Z,,,,,,,,,,,,3945.9
2026-07-07T15:45:12Z,,,,,,,,,,,,3943.4
2026-07-07T15:45:12Z,,,,,,,,,,,,3942.3
2026-07-07T15:45:12Z,,,,,,,,,,,,3942.5
2026-07-07T15:45:12Z,51.554192,-0.070936,29.6,1.0,1.7,99.9,10,1,3,2.85,264.9,3943.5
2026-07-07T15:45:12Z,,,,,,,,,,,,3943.4
2026-07-07T15:45:12Z,,,,,,,,,,,,3942.4
2026-07-07T15:45:12Z,,,,,,,,,,,,3942.7
2026-07-07T15:45:12Z,,,,,,,,,,,,3943.3
2026-07-07T15:45:12Z,51.554192,-0.070948,29.4,1.0,1.7,99.9,10,1,3,3.23,270.4,3944.0
2026-07-07T15:45:12Z,,,,,,,,,,,,3944.6
2026-07-07T15:45:13Z,,,,,,,,,,,,3944.9
2026-07-07T15:45:13Z,,,,,,,,,,,,3947.8
2026-07-07T15:45:13Z,,,,,,,,,,,,3953.7
2026-07-07T15:45:13Z,51.554192,-0.070959,29.5,1.0,1.7,99.9,10,1,3,2.58,245.1,3961.6
2026-07-07T15:45:13Z,,,,,,,,,,,,3968.8
2026-07-07T15:45:13Z,,,,,,,,,,,,3973.8
2026-07-07T15:45:13Z,,,,,,,,,,,,3977.8
2026-07-07T15:45:13Z,,,,,,,,,,,,3982.2
2026-07-07T15:45:13Z,51.554188,-0.070968,29.8,1.0,1.7,99.9,10,1,3,2.52,257.8,3986.8
2026-07-07T15:45:13Z,,,,,,,,,,,,3990.8
2026-07-07T15:45:14Z,,,,,,,,,,,,3992.8
2026-07-07T15:45:14Z,,,,,,,,,,,,3994.4
2026-07-07T15:45:14Z,,,,,,,,,,,,3997.5
2026-07-07T15:45:14Z,51.554188,-0.070978,29.9,1.0,1.7,99.9,10,1,3,2.29,256.2,4003.0
2026-07-07T15:45:14Z,,,,,,,,,,,,4011.2
2026-07-07T15:45:14Z,,,,,,,,,,,,4019.8
2026-07-07T15:45:14Z,,,,,,,,,,,,4029.5
2026-07-07T15:45:14Z,,,,,,,,,,,,4042.8
2026-07-07T15:45:14Z,51.554188,-0.070988,30.2,1.0,1.7,99.9,10,1,3,2.62,261.3,4059.1
2026-07-07T15:45:14Z,,,,,,,,,,,,4079.8
2026-07-07T15:45:15Z,,,,,,,,,,,,4098.3
2026-07-07T15:45:15Z,,,,,,,,,,,,4116.0
2026-07-07T15:45:15Z,,,,,,,,,,,,4133.3
2026-07-07T15:45:15Z,51.554188,-0.070998,30.3,1.0,1.7,99.9,10,1,3,2.47,272.0,4154.2
2026-07-07T15:45:15Z,,,,,,,,,,,,4176.8
2026-07-07T15:45:15Z,,,,,,,,,,,,4197.5
2026-07-07T15:45:15Z,,,,,,,,,,,,4212.9
2026-07-07T15:45:15Z,,,,,,,,,,,,4224.3
2026-07-07T15:45:15Z,51.554188,-0.071009,30.4,1.0,1.7,99.9,10,1,3,2.64,274.4,4234.6
2026-07-07T15:45:15Z,,,,,,,,,,,,4245.0
2026-07-07T15:45:16Z,,,,,,,,,,,,4252.2
2026-07-07T15:45:16Z,,,,,,,,,,,,4255.8
2026-07-07T15:45:16Z,,,,,,,,,,,,4256.0
2026-07-07T15:45:16Z,51.554188,-0.071019,30.6,1.0,1.7,99.9,10,1,3,2.29,275.3,4257.9
2026-07-07T15:45:16Z,,,,,,,,,,,,4260.6
2026-07-07T15:45:16Z,,,,,,,,,,,,4264.7
2026-07-07T15:45:16Z,,,,,,,,,,,,4268.3
2026-07-07T15:45:16Z,,,,,,,,,,,,4269.3
2026-07-07T15:45:16Z,51.554188,-0.071029,30.5,1.0,1.7,99.9,10,1,3,2.59,280.5,4272.7
2026-07-07T15:45:16Z,,,,,,,,,,,,4280.9
2026-07-07T15:45:17Z,,,,,,,,,,,,4290.7
2026-07-07T15:45:17Z,,,,,,,,,,,,4300.3
2026-07-07T15:45:17Z,,,,,,,,,,,,4306.3
2026-07-07T15:45:17Z,51.554188,-0.071040,30.6,1.0,1.7,99.9,10,1,3,2.68,271.1,4311.6
2026-07-07T15:45:17Z,,,,,,,,,,,,4319.6
2026-07-07T15:45:17Z,,,,,,,,,,,,4327.7
2026-07-07T15:45:17Z,,,,,,,,,,,,4332.7
2026-07-07T15:45:17Z,,,,,,,,,,,,4332.3
2026-07-07T15:45:17Z,51.554188,-0.071051,30.4,1.0,1.7,99.9,10,1,3,2.71,266.6,4328.6
2026-07-07T15:45:17Z,,,,,,,,,,,,4324.3
2026-07-07T15:45:18Z,,,,,,,,,,,,4318.4
2026-07-07T15:45:18Z,,,,,,,,,,,,4309.3
2026-07-07T15:45:18Z,,,,,,,,,,,,4296.6
2026-07-07T15:45:18Z,51.554188,-0.071062,30.4,1.0,1.7,99.9,10,1,3,2.92,266.3,4281.6
2026-07-07T15:45:18Z,,,,,,,,,,,,4267.5
2026-07-07T15:45:18Z,,,,,,,,,,,,4255.5
2026-07-07T15:45:18Z,,,,,,,,,,,,4245.9
2026-07-07T15:45:18Z,,,,,,,,,,,,4236.6
2026-07-07T15:45:18Z,51.554184,-0.071074,30.6,1.0,1.7,99.9,10,1,3,2.97,261.7,4229.6
2026-07-07T15:45:18Z,,,,,,,,,,,,4228.8
2026-07-07T15:45:19Z,,,,,,,,,,,,4234.6
2026-07-07T15:45:19Z,,,,,,,,,,,,4245.2
2026-07-07T15:45:19Z,,,,,,,,,,,,4256.5
2026-07-07T15:45:19Z,51.554184,-0.071085,31.1,1.0,1.7,99.9,10,1,3,2.80,264.9,4266.4
2026-07-07T15:45:19Z,,,,,,,,,,,,4276.7
2026-07-07T15:45:19Z,,,,,,,,,,,,4288.2
2026-07-07T15:45:19Z,,,,,,,,,,,,4298.1
2026-07-07T15:45:19Z,,,,,,,,,,,,4307.4
2026-07-07T15:45:19Z,51.554184,-0.071096,30.9,1.0,1.7,99.9,10,1,3,2.93,263.0,4312.3
2026-07-07T15:45:19Z,,,,,,,,,,,,4314.0
2026-07-07T15:45:20Z,,,,,,,,,,,,4315.5
2026-07-07T15:45:20Z,,,,,,,,,,,,4319.2
2026-07-07T15:45:20Z,,,,,,,,,,,,4324.7
2026-07-07T15:45:20Z,51.554184,-0.071109,31.2,1.0,1.7,99.9,10,1,3,3.45,263.7,4330.9
2026-07-07T15:45:20Z,,,,,,,,,,,,4339.2
2026-07-07T15:45:20Z,,,,,,,,,,,,4352.3
2026-07-07T15:45:20Z,,,,,,,,,,,,4370.5
2026-07-07T15:45:20Z,,,,,,,,,,,,4392.9
2026-07-07T15:45:20Z,51.554180,-0.071121,30.5,1.0,1.7,99.9,10,1,3,3.40,261.8,4413.7
2026-07-07T15:45:20Z,,,,,,,,,,,,4429.2
2026-07-07T15:45:21Z,,,,,,,,,,,,4439.1
2026-07-07T15:45:21Z,,,,,,,,,,,,4451.3
2026-07-07T15:45:21Z,,,,,,,,,,,,4461.3
2026-07-07T15:45:21Z,51.554180,-0.071136,31.2,1.0,1.7,99.9,10,1,3,3.52,265.5,4466.7
2026-07-07T15:45:21Z,,,,,,,,,,,,4465.9
2026-07-07T15:45:21Z,,,,,,,,,,,,4462.8
2026-07-07T15:45:21Z,,,,,,,,,,,,4462.5
2026-07-07T15:45:21Z,,,,,,,,,,,,4464.9
2026-07-07T15:45:21Z,51.554180,-0.071148,31.3,1.0,1.7,99.9,10,1,3,2.99,268.6,4469.2
2026-07-07T15:45:21Z,,,,,,,,,,,,4472.6
2026-07-07T15:45:22Z,,,,,,,,,,,,4474.0
2026-07-07T15:45:22Z,,,,,,,,,,,,4479.7
2026-07-07T15:45:22Z,,,,,,,,,,,,4489.5
2026-07-07T15:45:22Z,51.554180,-0.071158,31.1,1.0,1.7,99.9,10,1,3,2.57,252.2,4499.5
2026-07-07T15:45:22Z,,,,,,,,,,,,4506.0
2026-07-07T15:45:22Z,,,,,,,,,,,,4508.0
2026-07-07T15:45:22Z,,,,,,,,,,,,4510.3
2026-07-07T15:45:22Z,,,,,,,,,,,,4513.9
2026-07-07T15:45:22Z,51.554180,-0.071169,31.4,1.0,1.7,99.9,10,1,3,2.78,268.9,4514.9
2026-07-07T15:45:22Z,,,,,,,,,,,,4511.3
2026-07-07T15:45:23Z,,,,,,,,,,,,4501.8
2026-07-07T15:45:23Z,,,,,,,,,,,,4487.9
2026-07-07T15:45:23Z,,,,,,,,,,,,4476.6
2026-07-07T15:45:23Z,51.554180,-0.071181,31.1,1.0,1.7,99.9,10,1,3,3.32,267.6,4464.6
2026-07-07T15:45:23Z,,,,,,,,,,,,4450.2
2026-07-07T15:45:23Z,,,,,,,,,,,,4432.8
2026-07-07T15:45:23Z,,,,,,,,,,,,4413.4
2026-07-07T15:45:23Z,,,,,,,,,,,,4395.9
2026-07-07T15:45:23Z,51.554176,-0.071192,31.0,1.0,1.7,99.9,10,1,3,2.51,267.9,4382.9
2026-07-07T15:45:23Z,,,,,,,,,,,,4370.6
2026-07-07T15:45:24Z,,,,,,,,,,,,4356.6
2026-07-07T15:45:24Z,,,,,,,,,,,,4338.6
2026-07-07T15:45:24Z,,,,,,,,,,,,4322.7
2026-07-07T15:45:24Z,51.554176,-0.071202,30.8,1.0,1.7,99.9,10,1,3,2.55,273.1,4309.7
2026-07-07T15:45:24Z,,,,,,,,,,,,4300.3
2026-07-07T15:45:24Z,,,,,,,,,,,,4292.8
2026-07-07T15:45:24Z,,,,,,,,,,,,4288.0
2026-07-07T15:45:24Z,,,,,,,,,,,,4289.0
2026-07-07T15:45:24Z,51.554180,-0.071211,30.9,1.0,1.7,99.9,10,1,3,2.52,282.7,4298.1
2026-07-07T15:45:24Z,,,,,,,,,,,,4317.5
2026-07-07T15:45:25Z,,,,,,,,,,,,4337.6
2026-07-07T15:45:25Z,,,,,,,,,,,,4357.3
2026-07-07T15:45:25Z,,,,,,,,,,,,4374.5
2026-07-07T15:45:25Z,51.554180,-0.071220,30.7,1.0,1.7,99.9,10,1,3,2.46,287.9,4392.4
