timestamp,tick,gsr_raw
2026-06-30T23:26:55Z,8,6035.0
2026-06-30T23:26:55Z,9,6011.1
2026-06-30T23:26:55Z,0,5986.5
2026-06-30T23:26:55Z,1,5963.5
2026-06-30T23:26:55Z,2,5941.0
2026-06-30T23:26:56Z,3,5916.3
2026-06-30T23:26:56Z,4,5883.0
2026-06-30T23:26:56Z,5,5855.0
2026-06-30T23:26:56Z,6,5837.0
2026-06-30T23:26:56Z,7,5819.6
2026-06-30T23:26:56Z,8,5804.5
2026-06-30T23:26:56Z,9,5791.6
2026-06-30T23:26:56Z,0,5780.1
2026-06-30T23:26:56Z,1,5764.5
2026-06-30T23:26:56Z,2,5747.1
2026-06-30T23:26:57Z,3,5738.5
2026-06-30T23:26:57Z,4,5736.2
2026-06-30T23:26:57Z,5,5736.1
2026-06-30T23:26:57Z,6,5738.6
2026-06-30T23:26:57Z,7,5741.5
2026-06-30T23:26:57Z,8,5743.1
2026-06-30T23:26:57Z,9,5736.6
2026-06-30T23:26:57Z,0,5727.6
2026-06-30T23:26:57Z,1,5723.7
2026-06-30T23:26:57Z,2,5719.9
2026-06-30T23:26:58Z,3,5715.1
2026-06-30T23:26:58Z,4,5709.6
2026-06-30T23:26:58Z,5,5705.9
2026-06-30T23:26:58Z,6,5697.2
2026-06-30T23:26:58Z,7,5681.8
2026-06-30T23:26:58Z,8,5670.6
2026-06-30T23:26:58Z,9,5664.8
2026-06-30T23:26:58Z,0,5658.2
2026-06-30T23:26:58Z,1,5655.0
2026-06-30T23:26:58Z,2,5653.7
2026-06-30T23:26:59Z,3,5655.7
2026-06-30T23:26:59Z,4,5653.8
2026-06-30T23:26:59Z,5,5651.1
2026-06-30T23:26:59Z,6,5658.5
2026-06-30T23:26:59Z,7,5668.9
2026-06-30T23:26:59Z,8,5679.4
2026-06-30T23:26:59Z,9,5692.5
2026-06-30T23:26:59Z,0,5704.3
2026-06-30T23:26:59Z,1,5709.5
2026-06-30T23:26:59Z,2,5706.0
2026-06-30T23:27:00Z,3,5702.5
2026-06-30T23:27:00Z,4,5702.8
2026-06-30T23:27:00Z,5,5700.6
2026-06-30T23:27:00Z,6,5696.8
2026-06-30T23:27:00Z,7,5692.6
2026-06-30T23:27:00Z,8,5687.1
2026-06-30T23:27:00Z,9,5675.8
2026-06-30T23:27:00Z,0,5656.3
2026-06-30T23:27:00Z,1,5641.5
2026-06-30T23:27:00Z,2,5630.6
2026-06-30T23:27:01Z,3,5619.9
2026-06-30T23:27:01Z,4,5611.4
2026-06-30T23:27:01Z,5,5603.8
2026-06-30T23:27:01Z,6,5596.4
2026-06-30T23:27:01Z,7,5583.7
2026-06-30T23:27:01Z,8,5566.5
2026-06-30T23:27:01Z,9,5556.5
2026-06-30T23:27:01Z,0,5549.3
2026-06-30T23:27:01Z,1,5541.6
2026-06-30T23:27:01Z,2,5538.7
2026-06-30T23:27:02Z,3,5536.1
2026-06-30T23:27:02Z,4,5530.9
2026-06-30T23:27:02Z,5,5519.2
2026-06-30T23:27:02Z,6,5507.2
2026-06-30T23:27:02Z,7,5501.5
2026-06-30T23:27:02Z,8,5496.3
2026-06-30T23:27:02Z,9,5490.6
2026-06-30T23:27:02Z,0,5487.4
2026-06-30T23:27:02Z,1,5484.2
2026-06-30T23:27:02Z,2,5480.1
2026-06-30T23:27:03Z,3,5470.8
2026-06-30T23:27:03Z,4,5467.8
2026-06-30T23:27:03Z,5,5471.2
2026-06-30T23:27:03Z,6,5479.7
2026-06-30T23:27:03Z,7,5495.7
2026-06-30T23:27:03Z,8,5519.2
2026-06-30T23:27:03Z,9,5546.8
2026-06-30T23:27:03Z,0,5574.6
2026-06-30T23:27:03Z,1,5605.6
2026-06-30T23:27:03Z,2,5653.1
2026-06-30T23:27:04Z,3,5713.6
2026-06-30T23:27:04Z,4,5777.9
2026-06-30T23:27:04Z,5,5839.2
2026-06-30T23:27:04Z,6,5897.0
2026-06-30T23:27:04Z,7,5942.9
2026-06-30T23:27:04Z,8,5970.1
2026-06-30T23:27:04Z,9,5989.8
2026-06-30T23:27:04Z,0,6006.0
2026-06-30T23:27:04Z,1,6010.2
2026-06-30T23:27:04Z,2,6008.6
2026-06-30T23:27:05Z,3,6001.8
2026-06-30T23:27:05Z,4,5989.7
2026-06-30T23:27:05Z,5,5967.1
2026-06-30T23:27:05Z,6,5935.8
2026-06-30T23:27:05Z,7,5910.1
2026-06-30T23:27:05Z,8,5888.9
2026-06-30T23:27:05Z,9,5869.0
2026-06-30T23:27:05Z,0,5849.8
2026-06-30T23:27:05Z,1,5829.5
2026-06-30T23:27:05Z,2,5811.1
2026-06-30T23:27:06Z,3,5785.4
2026-06-30T23:27:06Z,4,5760.5
2026-06-30T23:27:06Z,5,5743.1
2026-06-30T23:27:06Z,6,5727.7
2026-06-30T23:27:06Z,7,5714.0
2026-06-30T23:27:06Z,8,5702.7
2026-06-30T23:27:06Z,9,5692.3
2026-06-30T23:27:06Z,0,5680.3
2026-06-30T23:27:06Z,1,5661.0
2026-06-30T23:27:06Z,2,5647.2
2026-06-30T23:27:07Z,3,5638.0
2026-06-30T23:27:07Z,4,5628.1
2026-06-30T23:27:07Z,5,5620.7
2026-06-30T23:27:07Z,6,5614.5
2026-06-30T23:27:07Z,7,5607.0
2026-06-30T23:27:07Z,8,5594.2
2026-06-30T23:27:07Z,9,5580.3
2026-06-30T23:27:07Z,0,5572.2
2026-06-30T23:27:07Z,1,5564.3
2026-06-30T23:27:07Z,2,5557.9
2026-06-30T23:27:08Z,3,5552.6
2026-06-30T23:27:08Z,4,5548.3
2026-06-30T23:27:08Z,5,5540.5
2026-06-30T23:27:08Z,6,5529.8
2026-06-30T23:27:08Z,7,5525.1
2026-06-30T23:27:08Z,8,5523.0
2026-06-30T23:27:08Z,9,5519.3
2026-06-30T23:27:08Z,0,5516.7
2026-06-30T23:27:08Z,1,5513.2
2026-06-30T23:27:08Z,2,5509.2
2026-06-30T23:27:09Z,3,5498.0
2026-06-30T23:27:09Z,4,5487.5
2026-06-30T23:27:09Z,5,5482.9
2026-06-30T23:27:09Z,6,5477.6
2026-06-30T23:27:09Z,7,5473.2
2026-06-30T23:27:09Z,8,5470.9
2026-06-30T23:27:09Z,9,5468.0
2026-06-30T23:27:09Z,0,5462.8
2026-06-30T23:27:09Z,1,5450.5
2026-06-30T23:27:09Z,2,5443.5
2026-06-30T23:27:10Z,3,5440.2
2026-06-30T23:27:10Z,4,5435.0
2026-06-30T23:27:10Z,5,5431.8
2026-06-30T23:27:10Z,6,5429.4
2026-06-30T23:27:10Z,7,5426.5
2026-06-30T23:27:10Z,8,5418.4
2026-06-30T23:27:10Z,9,5409.7
2026-06-30T23:27:10Z,0,5407.8
2026-06-30T23:27:10Z,1,5406.7
2026-06-30T23:27:10Z,2,5404.7
2026-06-30T23:27:11Z,3,5405.2
2026-06-30T23:27:11Z,4,5404.9
2026-06-30T23:27:11Z,5,5403.1
2026-06-30T23:27:11Z,6,5394.9
2026-06-30T23:27:11Z,7,5388.9
2026-06-30T23:27:11Z,8,5388.2
2026-06-30T23:27:11Z,9,5385.5
2026-06-30T23:27:11Z,0,5384.3
2026-06-30T23:27:11Z,1,5383.4
2026-06-30T23:27:11Z,2,5381.7
2026-06-30T23:27:12Z,3,5376.6
2026-06-30T23:27:12Z,4,5368.3
2026-06-30T23:27:12Z,5,5367.9
2026-06-30T23:27:12Z,6,5368.9
2026-06-30T23:27:12Z,7,5370.0
2026-06-30T23:27:12Z,8,5374.8
2026-06-30T23:27:12Z,9,5382.8
2026-06-30T23:27:12Z,0,5391.3
2026-06-30T23:27:12Z,1,5395.6
2026-06-30T23:27:12Z,2,5408.3
2026-06-30T23:27:13Z,3,5429.0
2026-06-30T23:27:13Z,4,5449.2
2026-06-30T23:27:13Z,5,5469.8
2026-06-30T23:27:13Z,6,5493.0
2026-06-30T23:27:13Z,7,5519.1
2026-06-30T23:27:13Z,8,5540.7
2026-06-30T23:27:13Z,9,5557.2
2026-06-30T23:27:13Z,0,5582.6
2026-06-30T23:27:13Z,1,5608.2
2026-06-30T23:27:13Z,2,5632.9
2026-06-30T23:27:14Z,3,5659.2
2026-06-30T23:27:14Z,4,5681.1
2026-06-30T23:27:14Z,5,5694.2
2026-06-30T23:27:14Z,6,5696.6
2026-06-30T23:27:14Z,7,5704.1
2026-06-30T23:27:14Z,8,5715.5
2026-06-30T23:27:14Z,9,5722.8
2026-06-30T23:27:14Z,0,5727.8
2026-06-30T23:27:14Z,1,5732.4
2026-06-30T23:27:14Z,2,5735.6
2026-06-30T23:27:15Z,3,5726.9
2026-06-30T23:27:15Z,4,5707.7
2026-06-30T23:27:15Z,5,5697.1
2026-06-30T23:27:15Z,6,5690.1
2026-06-30T23:27:15Z,7,5686.0
2026-06-30T23:27:15Z,8,5685.3
2026-06-30T23:27:15Z,9,5689.1
2026-06-30T23:27:15Z,0,5690.8
2026-06-30T23:27:15Z,1,5690.6
2026-06-30T23:27:15Z,2,5727.2
2026-06-30T23:27:16Z,3,5781.6
2026-06-30T23:27:16Z,4,5838.9
2026-06-30T23:27:16Z,5,5890.2
2026-06-30T23:27:16Z,6,5912.1
2026-06-30T23:27:16Z,7,5928.9
2026-06-30T23:27:16Z,8,5953.0
2026-06-30T23:27:16Z,9,5968.0
2026-06-30T23:27:16Z,0,5979.9
2026-06-30T23:27:16Z,1,5984.8
2026-06-30T23:27:16Z,2,5987.0
2026-06-30T23:27:17Z,3,5992.6
2026-06-30T23:27:17Z,4,6000.4
2026-06-30T23:27:17Z,5,6006.4
2026-06-30T23:27:17Z,6,6009.4
2026-06-30T23:27:17Z,7,6018.6
2026-06-30T23:27:17Z,8,6043.8
2026-06-30T23:27:17Z,9,6079.7
2026-06-30T23:27:17Z,0,6134.9
2026-06-30T23:27:17Z,1,6204.7
2026-06-30T23:27:17Z,2,6276.8
2026-06-30T23:27:18Z,3,6350.1
2026-06-30T23:27:18Z,4,6419.5
2026-06-30T23:27:18Z,5,6491.2
2026-06-30T23:27:18Z,6,6553.6
2026-06-30T23:27:18Z,7,6617.1
2026-06-30T23:27:18Z,8,6681.1
2026-06-30T23:27:18Z,9,6739.8
2026-06-30T23:27:18Z,0,6772.7
2026-06-30T23:27:18Z,1,6783.3
2026-06-30T23:27:18Z,2,6799.1
2026-06-30T23:27:19Z,3,6811.8
2026-06-30T23:27:19Z,4,6816.7
2026-06-30T23:27:19Z,5,6817.2
2026-06-30T23:27:19Z,6,6808.7
2026-06-30T23:27:19Z,7,6785.8
2026-06-30T23:27:19Z,8,6745.9
2026-06-30T23:27:19Z,9,6714.7
2026-06-30T23:27:19Z,0,6695.0
2026-06-30T23:27:19Z,1,6675.8
2026-06-30T23:27:19Z,2,6663.4
