# RecordingStartTime:1785503000
timestamp,lat,lon,hdop,pdop,sats,fix_type,speed_kts,course_deg,gsr_raw,hacc_m,rssi_815,rssi_868,rssi_915
511.00,55.9536052,-3.1961810,2.4,5.0,18,3,1.32,251.5,8797.4,1.2,-63.5,-102.0,-102.0
511.10,55.9536055,-3.1961828,2.4,5.0,18,3,1.68,265.7,8771.0,1.2,-63.5,-102.0,-102.0
511.20,55.9536048,-3.1961853,2.4,5.0,18,3,2.47,267.3,8752.9,1.2,-63.5,-102.0,-102.0
511.30,55.9536050,-3.1961870,2.4,5.0,18,3,2.13,261.5,8741.2,1.2,-63.5,-102.5,-102.0
511.40,55.9536050,-3.1961898,2.4,5.0,18,3,2.82,253.8,8743.9,1.2,-63.5,-102.5,-102.0
511.50,55.9536042,-3.1961902,2.4,5.0,18,3,2.00,245.3,8788.7,1.2,-63.5,-102.5,-102.0
511.60,55.9536042,-3.1961912,2.4,5.0,18,3,1.18,244.8,8815.3,1.2,-63.5,-102.5,-102.0
511.70,55.9536043,-3.1961930,2.4,5.0,18,3,1.47,252.0,8832.0,1.2,-63.5,-102.5,-102.0
511.80,55.9536042,-3.1961950,2.4,5.0,18,3,1.92,252.8,8847.1,1.2,-63.5,-102.0,-102.0
511.90,55.9536040,-3.1961973,2.4,5.0,18,3,2.41,245.4,8866.6,1.2,-63.5,-102.0,-102.0
512.00,55.9536032,-3.1961992,2.4,5.0,18,3,2.40,245.0,8885.1,1.2,-63.5,-102.0,-102.0
512.10,55.9536032,-3.1962012,2.4,5.0,18,3,2.15,249.4,8917.8,1.2,-63.5,-102.0,-102.0
512.20,55.9536027,-3.1962027,2.4,5.0,18,3,1.86,246.6,8936.1,1.2,-63.5,-102.0,-102.0
512.30,55.9536027,-3.1962050,2.4,5.0,18,3,2.12,245.6,8928.8,1.2,-63.5,-102.0,-102.0
512.40,55.9536018,-3.1962080,2.4,5.0,18,3,2.79,247.3,8916.5,1.2,-63.5,-102.0,-102.0
512.50,55.9536017,-3.1962107,2.4,5.0,18,3,2.85,248.2,8899.5,1.2,-63.5,-102.0,-102.0
512.60,55.9536015,-3.1962128,2.4,5.0,18,3,2.45,249.8,8891.6,1.2,-63.5,-102.0,-102.0
512.70,55.9536003,-3.1962135,2.4,5.0,18,3,1.85,244.1,8924.9,1.2,-63.5,-102.0,-102.0
512.80,55.9536007,-3.1962142,2.4,5.0,18,3,1.09,247.0,8932.2,1.2,-63.5,-102.0,-102.0
512.90,55.9536008,-3.1962157,2.4,5.0,18,3,1.31,258.5,8924.5,1.2,-63.5,-102.0,-102.0
513.00,55.9536005,-3.1962170,2.7,5.6,18,3,1.39,259.0,8910.2,1.2,-63.5,-102.0,-102.0
513.10,55.9536002,-3.1962188,2.4,5.0,18,3,1.67,251.2,8897.2,1.2,-63.5,-102.0,-102.0
513.20,55.9535998,-3.1962203,2.4,5.0,18,3,1.76,245.1,8907.9,1.2,-63.5,-102.0,-102.0
513.30,55.9535993,-3.1962212,2.4,5.0,18,3,1.57,243.5,8932.4,1.2,-63.5,-102.0,-102.0
513.40,55.9535993,-3.1962225,2.4,5.0,18,3,1.44,244.4,8942.4,1.2,-63.5,-102.0,-102.0
513.50,55.9535990,-3.1962243,2.4,5.0,18,3,1.65,251.2,8945.1,1.2,-63.5,-102.0,-102.0
513.60,55.9535985,-3.1962250,2.4,5.0,18,3,1.40,257.3,8933.8,1.2,-63.5,-102.0,-102.0
513.70,55.9535982,-3.1962265,2.4,5.0,17,3,1.81,246.8,8917.6,1.2,-63.5,-102.0,-102.0
513.80,55.9535978,-3.1962283,2.4,5.0,17,3,2.10,246.3,8922.0,1.2,-63.5,-102.0,-102.0
513.90,55.9535982,-3.1962305,2.4,5.0,17,3,2.11,249.0,8933.2,1.2,-63.5,-102.0,-102.0
514.00,55.9535977,-3.1962308,2.4,5.0,17,3,1.24,247.4,8944.0,1.2,-63.5,-101.5,-102.0
514.10,55.9535977,-3.1962327,2.4,5.0,17,3,1.54,253.8,8947.1,1.2,-63.5,-101.5,-102.0
514.20,55.9535977,-3.1962345,2.4,5.0,17,3,1.80,243.0,8915.8,1.2,-63.5,-101.5,-102.0
514.30,55.9535968,-3.1962367,2.4,5.0,17,3,2.30,243.9,8874.3,1.2,-63.5,-101.5,-102.5
514.40,55.9535967,-3.1962385,2.4,5.0,17,3,2.18,243.1,8871.0,1.2,-63.5,-101.5,-102.5
514.50,55.9535970,-3.1962395,2.4,5.0,17,3,1.63,242.7,8868.7,1.2,-63.5,-101.5,-102.5
514.60,55.9535967,-3.1962398,2.4,5.0,17,3,1.21,238.7,8869.6,1.2,-63.5,-101.5,-102.5
514.70,55.9535967,-3.1962398,2.4,5.0,18,3,0.69,235.5,8861.3,1.2,-63.5,-101.5,-102.5
514.80,55.9535963,-3.1962417,2.4,5.0,18,3,1.56,255.1,8823.3,1.2,-63.5,-101.5,-102.5
514.90,55.9535957,-3.1962427,2.4,5.0,18,3,1.82,242.4,8781.2,1.2,-63.5,-101.5,-102.5
515.00,55.9535962,-3.1962445,2.4,5.0,18,3,1.76,254.3,8760.7,1.2,-63.5,-101.5,-102.5
515.10,55.9535957,-3.1962463,2.4,5.0,18,3,2.30,252.2,8752.3,1.2,-63.5,-101.5,-102.5
515.20,55.9535958,-3.1962485,2.4,5.0,18,3,2.41,245.2,8762.8,1.2,-63.5,-101.5,-102.5
515.30,55.9535952,-3.1962495,2.4,5.0,18,3,1.96,245.6,8774.2,1.2,-63.5,-101.5,-102.5
515.40,55.9535952,-3.1962508,2.4,5.0,18,3,1.77,244.5,8749.4,1.2,-63.5,-101.5,-102.5
515.50,55.9535950,-3.1962528,2.4,5.0,18,3,2.04,245.5,8728.3,1.2,-63.5,-101.5,-102.0
515.60,55.9535942,-3.1962542,2.4,5.0,18,3,1.98,243.7,8726.1,1.2,-63.5,-101.5,-102.0
515.70,55.9535943,-3.1962563,2.4,5.0,17,3,2.22,244.1,8741.8,1.2,-63.5,-101.5,-102.0
515.80,55.9535947,-3.1962582,2.4,5.0,17,3,1.96,255.1,8770.2,1.2,-63.5,-101.5,-102.0
515.90,55.9535933,-3.1962588,2.6,5.5,17,3,2.01,239.5,8801.0,1.2,-63.5,-101.5,-102.0
516.00,55.9535938,-3.1962610,2.6,5.5,17,3,1.64,243.9,8797.1,1.2,-63.5,-101.5,-102.0
516.10,55.9535933,-3.1962633,2.4,5.0,17,3,2.28,252.2,8792.2,1.2,-63.5,-101.5,-102.0
516.20,55.9535922,-3.1962658,2.4,5.0,17,3,3.01,245.3,8789.9,1.2,-63.5,-101.5,-102.0
516.30,55.9535912,-3.1962678,2.4,5.0,17,3,3.13,238.2,8791.0,1.2,-63.5,-101.5,-102.0
516.40,55.9535922,-3.1962703,2.4,5.0,17,3,2.32,245.7,8805.3,1.2,-63.5,-101.5,-102.0
516.50,55.9535905,-3.1962712,2.4,5.0,17,3,2.37,241.3,8837.1,1.2,-63.5,-101.5,-102.0
516.60,55.9535898,-3.1962725,2.4,5.0,17,3,2.10,238.3,8828.1,1.2,-63.5,-101.5,-102.0
516.70,55.9535902,-3.1962748,2.4,5.0,16,3,2.11,243.1,8814.5,1.2,-63.5,-101.5,-102.0
516.80,55.9535890,-3.1962770,2.4,5.0,16,3,2.51,242.5,8809.1,1.2,-63.5,-101.5,-102.0
516.90,55.9535885,-3.1962793,2.4,5.0,16,3,2.80,239.0,8824.8,1.2,-63.5,-101.5,-102.0
517.00,55.9535892,-3.1962812,2.4,5.0,16,3,2.24,255.2,8867.5,1.2,-63.5,-101.5,-102.0
517.10,55.9535880,-3.1962833,2.4,5.0,16,3,2.55,246.5,8918.0,1.2,-63.5,-101.5,-102.0
517.20,55.9535880,-3.1962867,2.4,5.0,16,3,3.12,251.8,8936.8,1.2,-63.5,-101.5,-102.0
517.30,55.9535870,-3.1962897,2.4,5.0,16,3,3.58,261.0,8949.1,1.2,-71.0,-101.5,-102.0
517.40,55.9535862,-3.1962935,2.4,5.0,16,3,4.17,255.6,8973.1,1.2,-71.0,-101.5,-102.0
517.50,55.9535865,-3.1962967,2.7,5.6,16,3,3.88,257.5,9002.0,1.2,-71.0,-101.5,-102.0
517.60,55.9535867,-3.1963005,2.7,5.6,16,3,4.15,263.9,9037.5,1.2,-71.0,-101.5,-102.0
517.70,55.9535862,-3.1963025,2.4,4.9,16,3,3.41,266.3,9058.8,1.2,-71.0,-101.5,-102.0
517.80,55.9535865,-3.1963043,2.4,4.9,16,3,2.69,264.7,9019.3,1.2,-71.0,-101.5,-102.0
517.90,55.9535865,-3.1963068,2.4,4.9,16,3,2.86,269.9,8995.1,1.2,-71.0,-101.5,-102.0
518.00,55.9535867,-3.1963093,2.4,4.9,16,3,2.83,264.8,8996.6,1.2,-71.0,-101.5,-102.0
518.10,55.9535867,-3.1963120,2.4,4.9,16,3,2.92,255.6,9019.1,1.2,-71.0,-101.5,-102.0
518.20,55.9535868,-3.1963147,2.4,4.9,16,3,2.80,257.2,9040.2,1.2,-71.0,-101.5,-102.0
518.30,55.9535865,-3.1963162,2.4,4.9,16,3,2.48,260.4,9029.5,1.2,-71.0,-101.5,-102.0
518.40,55.9535858,-3.1963198,2.4,4.9,16,3,3.24,265.0,8977.7,1.2,-70.5,-101.5,-102.0
518.50,55.9535862,-3.1963238,2.4,4.9,16,3,3.61,263.7,8967.6,1.2,-70.5,-101.5,-102.0
518.60,55.9535862,-3.1963272,2.4,4.9,16,3,3.56,263.4,8976.2,1.2,-70.5,-101.5,-102.0
518.70,55.9535865,-3.1963300,2.4,4.9,17,3,3.39,269.0,9000.8,1.2,-70.5,-101.5,-102.0
518.80,55.9535867,-3.1963310,2.4,4.9,17,3,2.06,267.0,8985.3,1.2,-70.5,-101.5,-102.0
518.90,55.9535858,-3.1963347,2.4,4.9,17,3,3.17,259.2,8950.7,1.2,-70.5,-101.5,-102.0
519.00,55.9535855,-3.1963373,2.4,4.9,17,3,3.01,261.6,8925.0,1.2,-70.5,-101.5,-102.0
519.10,55.9535857,-3.1963408,2.4,4.9,17,3,3.10,256.8,8921.9,1.2,-70.5,-101.5,-102.0
519.20,55.9535847,-3.1963432,2.4,4.9,17,3,2.83,253.2,8943.9,1.2,-70.5,-101.5,-102.0
519.30,55.9535848,-3.1963460,2.4,4.9,17,3,2.58,260.6,8922.5,1.2,-70.5,-101.5,-102.0
519.40,55.9535832,-3.1963485,2.4,4.9,17,3,3.08,255.5,8891.7,1.2,-70.5,-101.5,-102.0
519.50,55.9535832,-3.1963522,2.4,4.9,17,3,3.27,250.7,8877.2,1.2,-70.5,-101.5,-102.0
519.60,55.9535828,-3.1963555,2.4,4.9,17,3,3.23,254.5,8857.3,1.2,-70.0,-101.5,-102.0
519.70,55.9535825,-3.1963583,2.4,4.9,17,3,2.97,255.0,8863.7,1.2,-70.0,-101.5,-102.0
519.80,55.9535822,-3.1963620,2.4,4.9,17,3,3.41,258.4,8870.8,1.2,-70.0,-101.5,-102.0
519.90,55.9535817,-3.1963647,2.4,4.9,17,3,2.98,251.4,8845.9,1.2,-70.0,-101.5,-102.0
520.00,55.9535807,-3.1963670,2.4,4.9,17,3,2.77,245.0,8839.0,1.2,-70.0,-101.5,-102.0
520.10,55.9535798,-3.1963695,2.4,4.9,17,3,2.81,240.4,8847.5,1.2,-70.0,-101.5,-102.0
520.20,55.9535795,-3.1963723,2.4,4.9,17,3,2.84,239.5,8851.4,1.2,-70.0,-101.5,-102.0
520.30,55.9535790,-3.1963743,2.4,4.9,17,3,1.98,250.1,8843.7,1.2,-70.0,-102.5,-102.0
520.40,55.9535783,-3.1963773,2.4,4.9,17,3,2.69,257.1,8830.1,1.2,-70.0,-102.5,-102.0
520.50,55.9535775,-3.1963807,2.4,4.9,17,3,3.22,263.9,8805.5,1.2,-70.0,-102.5,-102.0
520.60,55.9535768,-3.1963837,2.4,4.9,17,3,3.15,260.4,8794.0,1.2,-70.0,-102.5,-102.0
520.70,55.9535765,-3.1963868,2.4,4.9,17,3,3.09,255.1,8795.5,1.2,-70.0,-102.5,-102.0
520.80,55.9535760,-3.1963888,2.4,4.9,17,3,2.61,256.2,8783.5,1.2,-70.0,-102.5,-102.0
520.90,55.9535748,-3.1963915,2.4,4.9,17,3,2.91,253.4,8756.9,1.2,-70.0,-102.5,-102.0
521.00,55.9535750,-3.1963937,2.4,4.9,17,3,2.38,257.3,8732.0,1.2,-70.0,-102.5,-102.0
521.10,55.9535738,-3.1963942,2.4,4.9,17,3,2.02,240.4,8724.7,1.2,-70.0,-102.5,-102.0
521.20,55.9535730,-3.1963958,2.4,4.9,17,3,2.59,228.2,8722.8,1.2,-70.0,-102.5,-102.0
521.30,55.9535730,-3.1963977,2.4,4.9,17,3,2.05,227.7,8742.7,1.2,-70.0,-102.5,-102.0
521.40,55.9535720,-3.1963992,2.4,4.9,17,3,2.35,229.3,8722.2,1.2,-70.0,-102.5,-102.0
521.50,55.9535715,-3.1964007,2.4,4.9,17,3,2.56,223.6,8688.8,1.2,-70.0,-102.5,-102.0
521.60,55.9535708,-3.1964027,2.4,4.9,17,3,2.47,239.6,8665.5,1.2,-70.0,-102.5,-102.0
521.70,55.9535705,-3.1964058,2.4,4.9,17,3,3.18,252.9,8665.9,1.2,-70.0,-102.5,-102.0
521.80,55.9535703,-3.1964083,2.4,4.9,17,3,3.24,257.0,8675.5,1.2,-70.0,-102.5,-102.0
521.90,55.9535702,-3.1964100,2.4,4.9,17,3,2.70,258.4,8704.6,1.2,-70.0,-102.5,-102.0
522.00,55.9535695,-3.1964117,2.4,4.9,17,3,2.57,263.9,8684.6,1.2,-70.0,-102.5,-102.0
522.10,55.9535687,-3.1964132,2.4,4.9,17,3,2.48,252.7,8655.6,1.2,-70.0,-102.0,-102.0
522.20,55.9535680,-3.1964150,2.4,4.9,17,3,2.58,245.0,8653.4,1.2,-70.0,-102.0,-102.0
522.30,55.9535678,-3.1964172,2.4,4.9,17,3,2.53,248.2,8658.9,1.2,-70.0,-102.0,-102.0
522.40,55.9535677,-3.1964193,2.4,4.9,17,3,2.52,245.3,8687.6,1.2,-70.0,-102.0,-102.0
522.50,55.9535668,-3.1964205,2.4,4.9,17,3,2.27,241.8,8707.6,1.2,-70.0,-101.5,-102.0
522.60,55.9535663,-3.1964230,2.4,4.9,17,3,2.30,242.8,8679.9,1.2,-70.0,-101.5,-102.0
522.70,55.9535652,-3.1964262,2.4,4.9,17,3,3.40,244.4,8644.6,1.2,-70.0,-101.5,-102.0
522.80,55.9535645,-3.1964287,2.4,4.9,17,3,3.53,241.5,8642.1,1.2,-70.0,-101.5,-102.0
522.90,55.9535647,-3.1964313,2.4,4.9,17,3,3.08,244.2,8643.7,1.2,-70.0,-101.5,-102.0
523.00,55.9535637,-3.1964335,2.4,4.9,17,3,2.98,246.4,8659.8,1.2,-70.0,-101.5,-102.0
523.10,55.9535633,-3.1964355,2.4,4.9,17,3,2.65,249.0,8660.5,1.2,-70.0,-101.5,-102.0
523.20,55.9535633,-3.1964377,2.4,4.9,17,3,2.51,249.3,8619.6,1.2,-70.0,-101.5,-102.0
523.30,55.9535622,-3.1964398,2.4,4.9,17,3,2.66,249.2,8594.9,1.2,-70.0,-101.5,-102.0
523.40,55.9535617,-3.1964412,2.4,4.9,17,3,2.42,242.5,8599.1,1.2,-70.0,-101.5,-102.5
523.50,55.9535618,-3.1964443,2.4,4.9,17,3,2.82,249.6,8619.7,1.2,-70.0,-101.5,-102.5
523.60,55.9535608,-3.1964455,2.4,4.9,17,3,2.30,249.8,8628.3,1.2,-70.0,-101.5,-102.5
523.70,55.9535607,-3.1964470,2.4,4.9,17,3,2.03,250.1,8626.5,1.2,-70.0,-101.5,-102.5
523.80,55.9535598,-3.1964490,2.4,4.9,17,3,2.37,248.9,8600.9,1.2,-70.0,-101.5,-102.5
523.90,55.9535598,-3.1964518,2.4,4.9,17,3,2.75,254.5,8580.6,1.2,-70.0,-101.5,-102.5
524.00,55.9535588,-3.1964535,2.4,4.9,17,3,2.87,244.1,8569.4,1.2,-70.0,-101.5,-102.0
524.10,55.9535595,-3.1964553,2.4,4.9,17,3,1.96,246.7,8589.6,1.2,-70.0,-101.5,-102.0
524.20,55.9535587,-3.1964567,2.4,4.9,17,3,2.05,259.4,8599.5,1.2,-70.0,-101.5,-102.0
524.30,55.9535585,-3.1964567,2.4,4.9,17,3,1.07,256.9,8588.2,1.2,-70.0,-101.5,-102.0
524.40,55.9535580,-3.1964588,2.4,4.9,17,3,2.06,254.9,8576.6,1.2,-70.0,-101.5,-102.0
524.50,55.9535572,-3.1964617,2.4,4.9,17,3,3.05,249.0,8592.0,1.2,-70.0,-101.5,-102.0
524.60,55.9535572,-3.1964635,2.4,4.9,17,3,2.39,248.4,8635.1,1.2,-70.0,-101.5,-102.0
524.70,55.9535565,-3.1964650,2.4,4.9,17,3,2.01,240.7,8711.5,1.2,-70.0,-101.5,-102.0
524.80,55.9535567,-3.1964677,2.4,4.9,17,3,2.32,252.2,8760.1,1.2,-70.0,-101.5,-102.0
524.90,55.9535557,-3.1964698,2.4,4.9,17,3,2.76,253.2,8783.0,1.2,-70.0,-101.5,-102.0
525.00,55.9535552,-3.1964717,3.0,7.4,17,3,2.58,248.6,8799.9,1.2,-70.0,-101.5,-102.0
525.10,55.9535547,-3.1964738,2.4,4.9,17,3,2.80,244.4,8811.6,1.2,-70.0,-101.5,-102.0
525.20,55.9535547,-3.1964753,2.4,4.9,17,3,2.23,248.9,8848.5,1.2,-70.0,-101.5,-102.0
525.30,55.9535535,-3.1964758,2.4,4.9,17,3,1.88,261.2,8876.0,1.2,-70.0,-101.5,-102.0
525.40,55.9535535,-3.1964775,2.4,4.9,17,3,1.81,250.4,8869.4,1.2,-70.0,-101.5,-102.0
525.50,55.9535527,-3.1964790,2.4,4.9,17,3,2.15,238.9,8850.2,1.2,-70.0,-101.5,-102.0
525.60,55.9535520,-3.1964813,2.4,4.9,17,3,2.39,245.3,8822.8,1.2,-70.0,-101.5,-102.0
525.70,55.9535517,-3.1964835,2.4,4.9,16,3,2.11,244.8,8807.3,1.2,-70.0,-101.5,-102.0
525.80,55.9535507,-3.1964845,2.4,4.9,16,3,1.38,242.3,8824.4,1.2,-70.0,-101.5,-102.0
525.90,55.9535497,-3.1964857,2.4,4.9,16,3,1.18,253.9,8841.0,1.2,-70.0,-101.5,-102.0
526.00,55.9535475,-3.1964857,2.4,4.9,16,3,0.97,239.4,8839.6,1.2,-70.0,-101.5,-102.0
526.10,55.9535463,-3.1964845,2.7,5.5,16,3,1.30,192.9,8830.1,1.2,-70.0,-101.5,-102.0
526.20,55.9535453,-3.1964860,2.4,4.9,16,3,1.36,200.0,8838.2,1.2,-70.0,-101.5,-102.0
526.30,55.9535452,-3.1964858,2.4,4.9,16,3,,,8841.1,1.2,-70.0,-101.5,-102.0
526.40,55.9535453,-3.1964862,2.4,4.9,16,3,0.94,197.1,8880.6,1.2,-80.0,-101.5,-102.0
526.50,55.9535442,-3.1964870,2.4,4.9,16,3,1.57,200.8,8906.5,1.2,-80.0,-101.5,-102.0
526.60,55.9535445,-3.1964878,2.7,5.5,16,3,1.03,212.9,8902.9,1.2,-75.5,-101.5,-102.0
526.70,55.9535438,-3.1964895,2.4,4.9,16,3,1.63,229.4,8892.2,1.2,-75.5,-101.5,-102.0
526.80,55.9535432,-3.1964913,2.4,4.9,16,3,2.34,223.4,8888.2,1.2,-75.5,-101.5,-102.0
526.90,55.9535433,-3.1964942,2.4,4.9,16,3,2.44,233.4,8882.2,1.2,-75.5,-101.5,-102.0
527.00,55.9535427,-3.1964960,2.4,4.9,16,3,2.67,232.2,8894.9,1.2,-75.5,-101.5,-102.0
527.10,55.9535427,-3.1964977,2.4,4.9,16,3,2.18,238.1,8890.8,1.2,-75.5,-101.5,-102.0
527.20,55.9535420,-3.1965010,2.4,4.9,16,3,2.94,246.2,8863.5,1.2,-74.5,-101.5,-102.0
527.30,55.9535413,-3.1965030,2.4,4.9,16,3,2.54,246.3,8836.0,1.2,-74.5,-101.5,-102.0
527.40,55.9535412,-3.1965060,2.4,4.9,16,3,3.14,245.5,8825.9,1.2,-74.5,-101.5,-102.0
527.50,55.9535403,-3.1965078,2.4,4.9,16,3,3.40,231.2,8804.1,1.2,-74.5,-101.5,-102.0
527.60,55.9535400,-3.1965090,2.4,4.9,16,3,2.10,236.8,8808.6,1.2,-74.5,-101.5,-102.0
527.70,55.9535403,-3.1965108,2.4,4.9,16,3,1.94,246.8,8798.9,1.2,-74.5,-101.5,-102.0
527.80,55.9535400,-3.1965120,2.4,4.9,16,3,1.76,243.3,8767.9,1.2,-74.5,-101.5,-102.0
527.90,55.9535397,-3.1965138,2.4,4.9,16,3,1.91,241.7,8737.5,1.2,-74.5,-101.5,-102.0
528.00,55.9535395,-3.1965152,2.4,4.9,16,3,1.74,241.8,8720.5,1.2,-74.5,-101.5,-102.0
528.10,55.9535398,-3.1965160,2.4,4.9,16,3,1.37,242.0,8697.8,1.2,-74.5,-101.5,-102.0
528.20,55.9535395,-3.1965183,2.4,4.9,16,3,1.91,245.8,8699.0,1.2,-74.5,-101.5,-102.0
528.30,55.9535393,-3.1965193,2.4,4.9,16,3,1.64,244.2,8684.8,1.2,-74.5,-101.5,-102.0
528.40,55.9535387,-3.1965202,2.4,4.9,16,3,1.58,242.3,8639.1,1.2,-74.5,-101.5,-102.0
528.50,55.9535382,-3.1965218,2.4,4.9,16,3,2.11,230.7,8614.3,1.2,-74.0,-101.5,-102.0
528.60,55.9535375,-3.1965228,2.4,4.9,16,3,2.11,225.9,8597.6,1.2,-74.0,-101.5,-102.0
528.70,55.9535383,-3.1965242,2.4,4.9,16,3,1.44,231.2,8587.9,1.2,-74.0,-101.5,-102.0
528.80,55.9535373,-3.1965268,2.4,4.9,16,3,2.17,243.6,8598.1,1.2,-74.0,-101.5,-102.0
528.90,55.9535375,-3.1965285,2.4,4.9,16,3,1.86,242.7,8594.4,1.2,-74.0,-101.5,-102.0
529.00,55.9535372,-3.1965295,2.4,4.9,16,3,1.62,240.3,8572.2,1.2,-74.0,-101.5,-102.0
529.10,55.9535365,-3.1965330,2.4,4.9,16,3,2.53,242.4,8573.5,1.2,-74.0,-101.5,-102.0
529.20,55.9535368,-3.1965348,2.4,4.9,16,3,2.36,238.1,8590.6,1.2,-74.0,-101.5,-102.0
529.30,55.9535368,-3.1965360,2.4,5.0,16,3,1.88,239.0,8594.9,1.2,-74.0,-101.5,-102.0
529.40,55.9535362,-3.1965380,2.4,4.9,16,3,2.42,231.5,8613.5,1.2,-74.0,-102.5,-102.0
529.50,55.9535363,-3.1965398,2.4,4.9,16,3,2.05,236.6,8616.7,1.2,-74.0,-102.5,-102.0
529.60,55.9535350,-3.1965418,2.4,4.9,16,3,3.01,232.7,8600.7,1.2,-74.0,-102.5,-102.0
529.70,55.9535352,-3.1965445,2.4,4.9,16,3,2.94,242.7,8620.3,1.2,-74.0,-102.5,-102.0
529.80,55.9535350,-3.1965470,2.4,5.0,16,3,2.96,241.3,8632.3,1.2,-74.0,-102.5,-102.0
529.90,55.9535347,-3.1965482,2.4,5.0,16,3,2.32,243.6,8638.1,1.2,-74.0,-102.5,-102.0
530.00,55.9535347,-3.1965502,2.4,5.0,16,3,2.40,250.9,8639.7,1.2,-74.0,-102.5,-102.0
530.10,55.9535338,-3.1965525,2.4,5.0,16,3,3.07,244.3,8627.8,1.2,-74.0,-102.5,-102.0
530.20,55.9535327,-3.1965527,2.4,5.0,16,3,2.03,244.9,8612.5,1.2,-74.0,-102.5,-102.0
530.30,55.9535325,-3.1965540,2.4,4.9,16,3,1.97,239.6,8618.4,1.2,-74.0,-102.5,-102.0
530.40,55.9535323,-3.1965557,2.4,4.9,16,3,2.07,237.4,8637.7,1.2,-74.0,-102.5,-102.0
530.50,55.9535313,-3.1965572,2.4,4.9,16,3,2.41,233.0,8631.4,1.2,-74.0,-102.5,-102.0
530.60,55.9535313,-3.1965593,2.4,4.9,16,3,2.45,239.4,8630.8,1.2,-74.0,-102.0,-102.0
530.70,55.9535305,-3.1965633,2.4,4.9,16,3,3.53,247.4,8623.7,1.2,-74.0,-102.0,-102.0
530.80,55.9535300,-3.1965662,2.4,4.9,16,3,3.63,246.0,8642.0,1.2,-74.0,-102.0,-102.0
530.90,55.9535295,-3.1965682,2.4,4.9,16,3,3.22,248.8,8680.8,1.2,-74.0,-102.0,-102.0
531.00,55.9535300,-3.1965720,2.4,4.9,16,3,3.49,250.1,8752.0,1.2,-74.0,-102.0,-102.0
531.10,55.9535290,-3.1965752,2.4,4.9,16,3,3.71,251.6,8794.4,1.2,-74.0,-102.0,-102.0
531.20,55.9535290,-3.1965778,2.4,5.0,16,3,3.48,254.8,8831.7,1.2,-74.0,-102.0,-102.0
531.30,55.9535282,-3.1965793,2.4,5.0,16,3,3.15,254.1,8874.3,1.2,-74.0,-102.0,-102.0
531.40,55.9535278,-3.1965812,2.4,4.9,16,3,2.81,255.1,8916.4,1.2,-74.0,-102.0,-102.0
531.50,55.9535282,-3.1965830,2.4,4.9,16,3,2.31,255.1,8969.9,1.2,-74.0,-102.0,-102.0
531.60,55.9535273,-3.1965850,2.4,4.9,16,3,2.44,252.6,9016.9,1.2,-74.0,-102.0,-102.0
531.70,55.9535272,-3.1965867,2.4,4.9,16,3,2.07,255.7,9014.2,1.2,-74.0,-102.0,-102.0
531.80,55.9535272,-3.1965890,2.4,4.9,16,3,2.38,258.8,8995.0,1.2,-74.0,-102.0,-102.0
531.90,55.9535265,-3.1965912,2.4,4.9,16,3,2.52,256.0,8990.5,1.2,-74.0,-102.0,-102.0
532.00,55.9535262,-3.1965942,2.4,4.9,16,3,3.09,248.9,8987.0,1.2,-74.0,-102.0,-102.0
532.10,55.9535262,-3.1965958,2.4,4.9,16,3,2.38,246.5,8987.6,1.2,-74.0,-102.0,-102.0
532.20,55.9535257,-3.1965977,2.4,4.9,16,3,2.43,252.9,8995.7,1.2,-74.0,-102.0,-102.0
532.30,55.9535255,-3.1965993,2.6,5.4,16,3,2.08,252.5,8954.5,1.2,-74.0,-102.0,-102.0
532.40,55.9535253,-3.1966018,2.4,4.9,16,3,2.39,254.8,8913.4,1.2,-74.0,-102.0,-102.5
532.50,55.9535250,-3.1966035,2.4,4.9,16,3,2.19,253.1,8891.4,1.2,-74.0,-102.0,-102.5
532.60,55.9535250,-3.1966063,2.4,4.9,16,3,2.64,252.7,8880.1,1.2,-74.0,-102.0,-102.5
532.70,55.9535253,-3.1966093,2.4,4.9,16,3,2.79,257.4,8895.3,1.2,-74.0,-102.0,-102.5
532.80,55.9535245,-3.1966105,2.4,4.9,16,3,2.14,254.8,8914.0,1.2,-74.0,-102.0,-102.5
532.90,55.9535248,-3.1966123,2.4,4.9,16,3,1.90,259.2,8893.8,1.2,-74.0,-102.0,-102.5
533.00,55.9535242,-3.1966143,2.4,4.9,16,3,2.41,255.5,8882.4,1.2,-74.0,-102.0,-102.5
533.10,55.9535237,-3.1966162,2.4,4.9,16,3,2.51,247.3,8901.8,1.2,-74.0,-102.0,-102.0
533.20,55.9535242,-3.1966200,2.4,4.9,16,3,3.15,255.7,8924.2,1.2,-74.0,-102.0,-102.0
533.30,55.9535233,-3.1966215,2.4,4.9,16,3,2.58,252.2,8963.4,1.2,-74.0,-102.0,-102.0
533.40,55.9535230,-3.1966228,2.4,4.9,16,3,2.08,251.5,8998.8,1.2,-74.0,-102.0,-102.0
533.50,55.9535235,-3.1966260,2.4,4.9,16,3,2.40,256.1,8981.6,1.2,-74.0,-102.0,-102.0
533.60,55.9535225,-3.1966280,2.4,4.9,16,3,2.55,256.8,8953.7,1.2,-74.0,-102.0,-102.0
533.70,55.9535222,-3.1966302,2.4,4.9,16,3,2.74,254.1,8957.1,1.2,-74.0,-102.0,-102.0
